city,county,county_pene_rate,dist_sth,dist_sys_voters_pen,dist_voters_indist_est,dist_voters_indist_rate,distcen_hh_indist,in_district,state,sys_census_hh_pene_rate,sys_census_hh_zip_pene,sys_code,sys_media,sys_name,sys_subscribers,sys_type,system_type,zip_census_hh_in_zip,zip_code,zip_l2_voters_in_zip,zone_int
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1,19112,3,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13710,19114,17803,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",14371,19115,18688,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13149,19116,17153,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4651,19118,6561,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",11740,19119,19190,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",22647,19120,34333,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13909,19121,25892,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7131,19122,14898,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7172,19123,9774,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",23363,19124,34755,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",9907,19125,14790,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6327,19126,10484,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2957,19127,3144,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",16378,19128,21712,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4885,19129,6965,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13808,19130,17326,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",18729,19131,27427,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",14086,19132,26052,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",8893,19133,17185,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",20883,19134,31718,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12435,19135,16987,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13051,19136,18029,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",3396,19137,4640,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12061,19138,21739,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",16795,19139,27356,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19034,19140,34162,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12520,19141,20476,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",9923,19142,15402,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",25939,19143,43726,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19575,19144,27986,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19569,19145,27853,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",16783,19146,26336,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",17999,19147,24603,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",20215,19148,27753,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19307,19149,23540,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",10028,19150,17197,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12153,19151,19985,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",13220,19152,17357,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5215,19153,7226,9753
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12685,19154,19339,9753
Paoli,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2856,19301,4519,9753
Atglen,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",963,19310,1385,9753
Avondale,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2761,19311,4585,9753
Berwyn,Chester,0.8539177,168,4.45329162205908,70,0.008585797,38.30175038579136,Y,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4214,19312,8153,9753
Chadds Ford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4056,19317,7137,9753
Cheyney,Delaware,0.8846644,168,55.7933815290503,877,0.9430107,61.65956588523878,Y,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",61,19319,930,9753
Coatesville,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19814,19320,29278,9753
Cochranville,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1899,19330,3141,9753
Devon,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2969,19333,4509,9753
Downingtown,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",17931,19335,30773,9753
Exton,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6895,19341,10580,9753
Glen Mills,Delaware,0.8846644,168,284.501722518323,4472,0.3508827,3105.791120950961,Y,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",8323,19342,12745,9753
Glenmoore,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2909,19343,5397,9753
Honey Brook,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4393,19344,6127,9753
Kennett Square,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",8095,19348,13389,9753
Landenberg,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",3714,19350,7195,9753
Lincoln University,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2706,19352,7421,9753
Malvern,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",9237,19355,17142,9753
Nottingham,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1993,19362,2795,9753
Oxford,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5742,19363,8635,9753
Parkesburg,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2733,19365,3898,9753
Thorndale,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",803,19372,1402,9753
Thornton,Delaware,0.8846644,168,89.6383943594975,1409,0.7407991,773.2330519803717,Y,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",981,19373,1902,9753
Toughkenamon,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",435,19374,356,9753
West Chester,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19734,19380,32860,9753
West Chester,Chester,0.8539177,168,36.9623183097871,581,0.01766333,373.32706966519197,Y,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",19869,19382,32893,9753
West Chester,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",25,19383,2562,9753
West Grove,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5256,19390,7769,9753
Norristown,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",15522,19401,19460,9753
Norristown,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",17731,19403,27467,9753
Bridgeport,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2293,19405,2632,9753
King of Prussia,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",10080,19406,12973,9753
Blue Bell,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7704,19422,13093,9753
Chester Springs,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4903,19425,9144,9753
Collegeville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",12905,19426,23381,9753
Conshohocken,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7958,19428,11474,9753
Frederick,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",119,19435,304,9753
Gwynedd,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",308,19436,433,9753
Harleysville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",9201,19438,15340,9753
Hatfield,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7008,19440,11070,9753
Lafayette Hill,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4325,19444,7380,9753
Lansdale,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",22041,19446,34403,9753
Mont Clare,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",734,19453,828,9753
North Wales,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",11182,19454,17862,9753
Oaks,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",0,19456,293,9753
Phoenixville,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",16314,19460,25288,9753
Plymouth Meeting,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5828,19462,10029,9753
Pottstown,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",18423,19464,25428,9753
Pottstown,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6666,19465,10626,9753
Royersford,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",10330,19468,15854,9753
Schwenksville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6001,19473,9589,9753
Spring City,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4293,19475,6609,9753
Spring House,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",102,19477,179,9753
Zieglerville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",323,19492,282,9753
Bally,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",447,19503,587,9753
Barto,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1901,19504,3102,9753
Bechtelsville,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1454,19505,1949,9753
Bernville,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2817,19506,4303,9753
Bethel,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",1352,19507,1695,9753
Birdsboro,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6154,19508,8743,9753
Blandon,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2678,19510,4602,9753
Boyertown,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",6974,19512,9276,9753
Douglassville,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5047,19518,9245,9753
Elverson,Chester,0.8539177,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2343,19520,3846,9753
Fleetwood,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5404,19522,8112,9753
Gilbertsville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5242,19525,9146,9753
Hamburg,Berks,0.6699231,168,0,0,0,0,N,PA,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4619,19526,6288,9753
